age,job,marital,education,default,housing,loan,contact,day_of_week,duration,campaign,previous,emp.var.rate,poutcome,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
29,0.157,0,0.138,0,0,0,0,0,1143,4,0,1,1,92.893,-46.2,1.299,5099.1,0
49,0.074,1,0.087,1,0,1,0,1,667,3,0,0,1,93.994,-36.4,4.857,5191,0
26,0.157,0,0.138,0,1,1,1,1,15,7,0,1,1,92.893,-46.2,1.291,5099.1,0
43,0.074,1,0.138,1,0,1,0,1,73,1,0,0,1,93.994,-36.4,4.859,5191,0
56,0.157,1,0.087,0,1,1,0,1,71,4,0,0,1,93.994,-36.4,4.856,5191,0
29,0.157,0,0.138,0,1,0,1,1,228,3,0,0,1,93.444,-36.1,4.968,5228.1,0
31,0.108,1,0.087,0,1,0,1,1,17,5,1,0,0,93.2,-42,4.12,5195.8,0
50,0.074,1,0.087,1,1,0,1,1,215,3,0,0,1,93.918,-42.7,4.961,5228.1,0
37,0.108,1,0.11,0,1,0,0,1,242,6,0,0,1,93.918,-42.7,4.955,5228.1,0
42,0.074,1,0.087,1,1,1,0,0,105,1,0,0,1,93.994,-36.4,4.857,5191,0
30,0.074,1,0.087,1,1,0,1,0,209,1,0,0,1,93.2,-42,4.191,5195.8,0
25,0.074,1,0.087,1,1,0,1,1,59,3,0,0,1,93.918,-42.7,4.958,5228.1,0
35,0.108,0,0.138,0,0,1,1,1,197,1,1,0,1,93.2,-42,4.12,5195.8,0
37,0.074,1,0.11,1,0,0,1,1,68,1,1,0,0,93.2,-42,4.076,5195.8,0
30,0.074,1,0.11,0,1,0,1,1,164,3,0,0,1,93.2,-42,4.12,5195.8,0
33,0.074,1,0.087,1,1,1,0,0,1132,2,0,0,1,93.994,-36.4,4.855,5191,1
36,0.108,1,0.138,0,0,0,0,1,146,2,0,0,1,93.994,-36.4,4.857,5191,0
46,0.074,1,0.11,0,0,0,0,1,60,3,0,0,1,93.994,-36.4,4.857,5191,0
51,0.157,1,0.087,0,0,0,1,1,280,2,1,1,0,92.963,-40.8,1.26,5076.2,1
33,0.108,0,0.11,0,1,0,1,1,396,2,0,0,1,93.444,-36.1,4.966,5228.1,1
26,0.074,1,0.138,0,0,0,0,0,194,3,0,0,1,93.994,-36.4,4.855,5191,0
40,0.074,1,0.11,1,0,0,0,1,155,6,0,0,1,93.994,-36.4,4.86,5191,0
25,0.074,0,0.11,0,0,0,1,0,1068,3,0,1,1,92.893,-46.2,1.25,5099.1,1
38,0.108,1,0.087,1,0,0,0,0,772,1,0,0,1,93.994,-36.4,4.855,5191,1
54,0.157,0,0.138,0,0,0,1,0,337,1,0,1,1,92.893,-46.2,1.264,5099.1,1
50,0.157,1,0.087,0,1,0,1,1,137,1,0,0,1,93.918,-42.7,4.963,5228.1,0
36,0.108,1,0.138,0,1,0,1,0,7,6,0,1,1,92.893,-46.2,1.354,5099.1,0
43,0.157,0,0.138,0,1,0,1,0,213,2,0,0,1,93.444,-36.1,4.963,5228.1,0
57,0.108,1,0.138,1,0,0,1,0,322,2,0,1,1,93.075,-47.1,1.405,5099.1,0
38,0.074,1,0.087,0,0,0,1,1,161,1,1,1,0,92.893,-46.2,1.334,5099.1,0
27,0.157,0,0.11,0,1,0,0,0,137,2,0,0,1,93.994,-36.4,4.855,5191,0
35,0.108,1,0.138,0,1,0,1,1,400,1,0,0,1,93.2,-42,4.12,5195.8,0
28,0.108,0,0.11,0,1,0,1,1,124,2,0,0,1,93.918,-42.7,4.961,5228.1,0
57,0.157,1,0.138,1,1,0,1,0,161,1,0,0,1,93.444,-36.1,4.966,5228.1,0
40,0.074,1,0.087,1,0,0,1,1,22,5,0,0,1,93.2,-42,4.076,5195.8,0
43,0.074,1,0.087,0,0,1,1,1,197,2,0,0,1,93.918,-42.7,4.961,5228.1,0
34,0.108,1,0.11,0,1,0,1,0,122,1,1,1,0,93.075,-47.1,1.405,5099.1,0
67,0.157,1,0.138,0,0,0,1,1,140,2,0,1,1,92.431,-26.9,0.722,5017.5,0
48,0.157,1,0.11,0,1,0,1,0,309,1,0,0,1,93.2,-42,4.191,5195.8,0
35,0.157,0,0.11,0,1,1,1,1,200,4,1,1,0,92.893,-46.2,1.291,5099.1,0
27,0.157,0,0.138,0,0,0,1,0,409,1,1,1,1,92.893,-46.2,1.299,5099.1,0
25,0.157,0,0.11,0,1,0,1,1,103,1,0,0,1,93.918,-42.7,4.963,5228.1,0
42,0.108,1,0.11,0,1,1,1,1,50,2,0,1,1,92.893,-46.2,1.266,5099.1,0
47,0.157,1,0.138,0,1,0,0,0,208,2,0,0,1,93.994,-36.4,4.857,5191,0
49,0.074,1,0.138,0,1,0,1,0,13,2,0,0,1,93.2,-42,4.021,5195.8,0
36,0.157,0,0.087,0,1,0,1,1,458,1,0,1,1,92.893,-46.2,1.291,5099.1,1
35,0.108,1,0.11,0,0,0,0,0,200,3,0,0,1,94.465,-41.8,4.865,5228.1,0
29,0.074,1,0.087,0,1,0,1,0,127,1,0,0,1,93.2,-42,4.191,5195.8,0
45,0.108,1,0.11,1,0,0,0,0,124,3,0,0,1,94.465,-41.8,4.967,5228.1,0
53,0.074,1,0.087,0,1,0,0,0,95,1,0,0,1,93.994,-36.4,4.859,5191,0
41,0.157,1,0.138,0,0,1,1,0,114,3,0,0,1,93.444,-36.1,4.965,5228.1,0
50,0.108,1,0.11,1,0,0,0,0,65,17,0,0,1,94.465,-41.8,4.961,5228.1,0
31,0.108,1,0.087,0,0,1,0,1,161,2,0,0,1,93.994,-36.4,4.858,5191,0
46,0.074,1,0.11,0,0,0,1,1,174,3,0,1,1,92.893,-46.2,1.334,5099.1,0
36,0.074,1,0.11,1,0,0,0,1,713,4,0,0,1,93.994,-36.4,4.858,5191,0
43,0.074,0,0.11,0,0,0,0,1,133,1,0,0,1,94.465,-41.8,4.866,5228.1,0
48,0.074,1,0.087,1,1,0,0,1,201,1,0,0,1,93.994,-36.4,4.856,5191,0
31,0.074,1,0.11,0,0,1,1,1,215,2,1,1,0,92.893,-46.2,1.327,5099.1,0
21,0.074,0,0.11,0,1,1,1,1,820,2,0,1,1,93.075,-47.1,1.435,5099.1,0
56,0.074,1,0.11,1,0,0,1,0,310,1,0,1,1,92.893,-46.2,1.25,5099.1,0
54,0.108,1,0.087,0,0,0,0,1,255,3,0,0,1,94.465,-41.8,4.962,5228.1,0
44,0.074,1,0.11,1,0,0,1,1,43,2,0,0,1,93.2,-42,4.153,5195.8,0
31,0.157,1,0.138,0,0,0,1,1,91,1,0,0,1,93.444,-36.1,4.963,5228.1,0
50,0.157,1,0.138,0,0,0,1,1,587,2,1,1,0,92.201,-31.4,0.859,5076.2,1
48,0.157,1,0.138,0,1,1,1,1,288,1,3,1,1,94.027,-38.3,0.9,4991.6,1
26,0.108,0,0.138,0,1,0,1,1,181,2,0,1,1,92.963,-40.8,1.244,5076.2,0
37,0.074,0,0.087,0,1,0,0,0,320,2,0,0,1,93.994,-36.4,4.859,5191,0
37,0.157,0,0.138,0,0,0,1,1,100,1,0,1,1,92.963,-40.8,1.262,5076.2,0
50,0.074,1,0.138,1,0,0,0,1,144,1,0,0,1,93.994,-36.4,4.856,5191,0
47,0.157,1,0.138,0,1,0,1,1,653,5,0,0,1,93.444,-36.1,4.965,5228.1,0
41,0.074,0,0.087,0,0,0,1,1,128,1,0,1,1,92.893,-46.2,1.334,5099.1,0
32,0.074,0,0.087,0,1,0,0,0,22,17,0,0,1,94.465,-41.8,4.961,5228.1,0
38,0.074,1,0.087,0,0,1,0,0,177,2,0,1,1,92.963,-40.8,1.224,5076.2,0
48,0.108,1,0.11,0,0,0,1,1,288,1,1,1,0,94.215,-40.3,0.876,4991.6,0
46,0.074,1,0.087,1,1,0,0,1,566,2,0,0,1,93.994,-36.4,4.856,5191,0
48,0.108,1,0.087,1,1,0,0,1,318,2,0,0,1,93.994,-36.4,4.856,5191,0
38,0.108,1,0.11,1,1,0,0,1,107,3,0,0,1,93.994,-36.4,4.857,5191,0
38,0.157,1,0.138,0,1,0,1,1,748,2,0,0,1,93.444,-36.1,4.965,5228.1,0
55,0.157,1,0.087,1,0,1,1,1,599,4,0,0,1,93.918,-42.7,4.961,5228.1,0
27,0.157,1,0.11,0,1,1,1,0,101,3,0,0,1,93.918,-42.7,4.962,5228.1,0
28,0.074,1,0.11,0,1,0,1,1,223,3,2,1,0,94.767,-50.8,1.048,4963.6,0
29,0.074,0,0.087,0,0,0,0,0,411,1,0,0,1,94.465,-41.8,4.961,5228.1,0
47,0.074,1,0.087,0,0,0,1,1,149,2,0,0,1,93.918,-42.7,4.961,5228.1,0
34,0.157,0,0.087,1,1,0,0,1,1185,3,0,0,1,93.994,-36.4,4.86,5191,0
51,0.074,1,0.11,1,0,0,1,1,398,2,1,1,0,92.893,-46.2,1.344,5099.1,0
40,0.157,1,0.138,0,1,1,1,1,65,1,0,0,1,93.444,-36.1,4.967,5228.1,0
38,0.157,1,0.11,0,1,0,0,0,169,1,0,0,1,94.465,-41.8,4.865,5228.1,0
42,0.074,1,0.087,0,0,0,1,0,212,1,0,1,1,92.893,-46.2,1.299,5099.1,0
30,0.157,0,0.138,0,1,1,1,1,266,3,0,0,1,93.918,-42.7,4.963,5228.1,0
36,0.074,1,0.11,1,0,0,0,0,427,1,0,0,1,93.994,-36.4,4.857,5191,0
33,0.157,0,0.11,0,0,1,0,1,113,1,0,0,1,94.465,-41.8,4.962,5228.1,0
47,0.108,1,0.138,0,0,0,1,0,51,3,0,1,1,93.075,-47.1,1.405,5099.1,0
33,0.157,1,0.138,0,1,0,1,1,272,2,0,1,1,94.199,-37.5,0.878,4963.6,1
30,0.074,0,0.087,0,1,0,1,1,22,3,0,0,1,93.918,-42.7,4.963,5228.1,0
54,0.157,1,0.11,0,0,0,0,1,66,2,0,0,1,93.994,-36.4,4.858,5191,0
47,0.157,1,0.087,0,0,0,1,1,164,1,0,0,1,93.2,-42,4.076,5195.8,0
32,0.108,0,0.138,0,1,0,1,1,58,1,0,0,1,93.2,-42,4.12,5195.8,0
32,0.074,1,0.087,0,1,0,1,0,297,2,0,1,1,92.893,-46.2,1.313,5099.1,0
38,0.108,1,0.087,0,1,0,0,1,26,1,2,1,0,92.893,-46.2,1.281,5099.1,0
38,0.108,0,0.11,0,0,0,1,1,74,2,0,0,1,93.444,-36.1,4.964,5228.1,0
38,0.108,1,0.138,0,1,0,1,1,27,10,0,0,1,93.444,-36.1,4.962,5228.1,0
53,0.074,1,0.11,0,1,0,1,1,118,7,0,0,1,93.918,-42.7,4.961,5228.1,0
26,0.157,0,0.087,0,1,0,0,1,112,3,0,0,1,93.994,-36.4,4.857,5191,0
27,0.074,1,0.087,0,0,1,0,1,169,2,0,0,1,93.994,-36.4,4.856,5191,0
38,0.157,0,0.138,0,0,0,1,1,103,1,0,1,1,92.963,-40.8,1.099,5076.2,0
41,0.074,1,0.11,1,1,0,0,0,679,2,0,0,1,93.994,-36.4,4.857,5191,1
39,0.108,1,0.11,0,0,0,1,1,261,1,1,1,1,92.379,-29.8,0.788,5017.5,1
48,0.157,1,0.11,0,0,0,0,0,352,2,0,0,1,93.918,-42.7,4.96,5228.1,0
32,0.074,1,0.087,0,1,0,0,0,16,6,0,0,1,94.465,-41.8,4.959,5228.1,0
35,0.074,1,0.087,0,0,0,0,1,39,1,0,0,1,93.994,-36.4,4.857,5191,0
51,0.074,1,0.087,1,1,0,1,1,107,1,0,0,1,93.444,-36.1,4.966,5228.1,0
35,0.157,0,0.138,0,1,0,1,0,8,5,0,1,1,92.893,-46.2,1.299,5099.1,0
60,0.074,1,0.087,1,1,0,1,0,18,4,0,1,1,93.075,-47.1,1.405,5099.1,0
28,0.157,0,0.138,0,0,1,1,0,94,2,0,0,1,93.918,-42.7,4.963,5228.1,0
52,0.108,1,0.11,0,1,1,1,1,167,1,4,1,0,92.201,-31.4,0.883,5076.2,1
35,0.074,1,0.087,0,0,0,0,1,497,2,0,0,1,94.465,-41.8,4.864,5228.1,0
27,0.157,0,0.138,0,0,0,1,1,134,1,1,1,1,92.893,-46.2,1.266,5099.1,0
34,0.108,1,0.11,0,0,0,1,1,481,1,0,0,1,93.918,-42.7,4.963,5228.1,0
36,0.074,1,0.087,0,0,1,1,1,217,1,0,0,1,93.2,-42,4.12,5195.8,0
28,0.074,1,0.087,1,0,0,0,1,140,1,0,0,1,93.994,-36.4,4.86,5191,0
32,0.157,1,0.138,0,1,1,0,0,175,1,0,0,1,93.994,-36.4,4.857,5191,0
49,0.074,1,0.087,1,0,0,1,0,1065,3,0,0,1,93.918,-42.7,4.962,5228.1,1
55,0.157,1,0.087,0,1,1,1,1,430,2,0,0,1,93.2,-42,4.076,5195.8,0
50,0.108,1,0.11,0,1,0,1,0,229,1,1,1,0,92.713,-33,0.717,5023.5,1
37,0.157,0,0.138,0,0,0,1,1,51,4,0,1,1,92.893,-46.2,1.334,5099.1,0
35,0.074,1,0.087,0,0,1,0,0,276,3,0,0,1,94.465,-41.8,4.96,5228.1,0
58,0.108,1,0.087,0,1,0,1,1,154,1,1,1,0,92.713,-33,0.72,5023.5,1
32,0.074,1,0.138,0,0,0,1,0,95,5,0,0,1,93.444,-36.1,4.965,5228.1,0
35,0.157,0,0.087,1,1,1,0,0,145,1,0,0,1,93.994,-36.4,4.857,5191,0
35,0.108,0,0.11,0,1,0,1,0,213,4,0,1,1,92.893,-46.2,1.244,5099.1,0
26,0.157,0,0.11,1,0,0,1,1,136,3,0,1,1,92.893,-46.2,1.266,5099.1,0
47,0.074,1,0.11,0,1,0,1,1,225,4,1,1,0,93.075,-47.1,1.423,5099.1,0
29,0.074,0,0.087,0,0,0,1,1,68,1,0,1,1,92.893,-46.2,1.281,5099.1,0
37,0.074,0,0.087,0,1,0,1,1,222,1,1,1,1,92.893,-46.2,1.266,5099.1,0
32,0.108,0,0.11,0,0,0,0,1,239,11,0,0,1,93.918,-42.7,4.963,5228.1,0
46,0.074,1,0.11,0,1,0,1,0,181,2,0,0,1,93.918,-42.7,4.96,5228.1,0
36,0.074,1,0.11,0,0,1,0,1,166,5,0,0,1,93.994,-36.4,4.859,5191,0
35,0.157,1,0.138,0,0,0,1,1,121,4,0,1,1,92.963,-40.8,1.26,5076.2,1
31,0.108,1,0.138,0,1,0,1,1,242,2,0,0,1,93.918,-42.7,4.962,5228.1,0
29,0.157,0,0.138,0,0,0,1,0,716,2,0,0,1,93.444,-36.1,4.965,5228.1,1
46,0.108,1,0.087,1,0,0,1,0,550,2,0,0,1,93.918,-42.7,4.963,5228.1,0
85,0.108,1,0.087,1,1,0,0,0,181,2,0,1,1,92.431,-26.9,0.739,5017.5,0
29,0.108,0,0.087,0,0,0,1,1,20,1,0,1,1,92.893,-46.2,1.266,5099.1,0
31,0.108,0,0.138,0,1,0,1,1,165,2,0,1,1,92.893,-46.2,1.266,5099.1,0
34,0.074,1,0.087,0,1,0,1,1,54,1,0,0,1,93.918,-42.7,4.958,5228.1,0
29,0.108,0,0.11,0,1,1,1,0,215,1,0,0,1,93.2,-42,4.021,5195.8,0
46,0.157,0,0.138,0,1,1,1,1,62,7,0,0,1,93.918,-42.7,4.961,5228.1,0
29,0.074,1,0.11,0,0,0,1,0,760,1,0,1,1,92.893,-46.2,1.25,5099.1,1
54,0.074,0,0.087,0,0,0,0,1,253,3,0,0,1,93.994,-36.4,4.86,5191,0
26,0.108,0,0.138,0,1,0,1,0,112,5,0,1,1,94.767,-50.8,1.039,4963.6,0
27,0.157,1,0.11,0,1,0,1,1,143,1,0,1,1,92.893,-46.2,1.266,5099.1,0
57,0.108,1,0.087,1,1,0,1,0,10,5,1,1,0,92.893,-46.2,1.25,5099.1,0
32,0.108,0,0.138,0,1,0,1,1,158,5,0,0,1,93.444,-36.1,4.965,5228.1,0
35,0.074,1,0.11,0,1,0,0,1,87,1,0,0,1,93.994,-36.4,4.856,5191,0
32,0.074,0,0.11,0,0,1,1,1,77,2,0,0,1,93.2,-42,4.12,5195.8,0
59,0.157,1,0.087,0,0,0,1,0,551,4,0,0,1,93.918,-42.7,4.962,5228.1,0
29,0.074,1,0.087,0,1,0,1,1,193,1,0,1,1,92.893,-46.2,1.327,5099.1,0
37,0.157,1,0.11,0,0,1,0,1,155,1,0,0,1,93.994,-36.4,4.86,5191,0
40,0.157,1,0.11,1,0,0,0,1,675,5,0,0,1,94.465,-41.8,4.961,5228.1,0
55,0.157,1,0.11,0,1,1,1,1,482,1,0,0,1,93.444,-36.1,4.968,5228.1,0
33,0.108,0,0.138,1,1,0,1,1,46,3,0,0,1,93.444,-36.1,4.967,5228.1,0
36,0.157,0,0.11,0,0,0,1,0,193,3,0,1,1,93.075,-47.1,1.405,5099.1,0
59,0.157,1,0.11,0,0,0,0,0,204,4,0,0,1,94.465,-41.8,4.96,5228.1,0
34,0.074,0,0.087,0,0,0,1,1,484,3,0,1,1,92.893,-46.2,1.266,5099.1,0
30,0.108,1,0.11,0,0,0,1,1,34,2,1,1,0,92.893,-46.2,1.291,5099.1,0
29,0.157,1,0.11,0,0,0,1,1,48,7,0,0,1,93.918,-42.7,4.958,5228.1,0
34,0.074,0,0.087,0,0,0,1,0,281,2,1,1,0,92.893,-46.2,1.299,5099.1,0
47,0.074,0,0.087,1,1,0,0,1,162,1,0,0,1,93.994,-36.4,4.856,5191,0
41,0.074,1,0.087,0,1,0,0,0,89,2,0,0,1,93.918,-42.7,4.959,5228.1,0
30,0.157,0,0.138,0,1,0,1,1,107,1,0,1,1,92.963,-40.8,1.26,5076.2,0
33,0.157,1,0.11,1,1,0,1,1,68,1,0,0,1,93.444,-36.1,4.963,5228.1,0
33,0.157,0,0.138,0,0,0,1,1,211,6,0,0,1,93.918,-42.7,4.961,5228.1,0
33,0.074,1,0.11,0,0,1,1,0,333,1,1,1,0,92.893,-46.2,1.25,5099.1,0
59,0.157,1,0.087,0,1,1,1,1,265,1,0,0,1,93.444,-36.1,4.964,5228.1,0
29,0.074,1,0.087,0,1,0,0,1,94,3,0,0,1,93.994,-36.4,4.857,5191,0
36,0.157,1,0.11,0,0,0,0,1,369,1,0,0,1,93.994,-36.4,4.856,5191,0
41,0.157,0,0.138,1,1,0,1,0,464,2,0,1,1,93.075,-47.1,1.405,5099.1,0
55,0.108,1,0.087,1,0,0,0,0,362,1,0,0,1,94.465,-41.8,4.865,5228.1,0
39,0.074,1,0.11,0,1,0,1,1,997,2,0,0,1,93.2,-42,4.076,5195.8,0
48,0.074,1,0.087,0,0,0,1,1,69,6,0,0,1,93.918,-42.7,4.963,5228.1,0
56,0.157,1,0.138,0,1,0,1,0,177,5,0,0,1,93.918,-42.7,4.957,5228.1,0
63,0.108,1,0.138,0,1,0,1,1,173,1,0,1,1,92.201,-31.4,0.838,5076.2,0
50,0.108,1,0.087,1,0,0,1,1,287,1,0,1,1,92.893,-46.2,1.266,5099.1,0
42,0.074,1,0.087,1,1,0,0,0,454,3,0,0,1,93.994,-36.4,4.857,5191,0
43,0.157,1,0.138,1,0,0,0,0,114,1,0,0,1,94.465,-41.8,4.865,5228.1,0
32,0.157,1,0.138,0,1,1,1,1,51,1,0,0,1,93.2,-42,4.076,5195.8,0
28,0.074,0,0.087,0,0,0,1,0,218,1,0,1,1,93.075,-47.1,1.392,5099.1,0
26,0.074,1,0.11,0,1,0,1,1,649,2,0,1,1,92.893,-46.2,1.266,5099.1,0
24,0.157,0,0.11,1,1,0,1,1,470,1,0,0,1,93.918,-42.7,4.958,5228.1,0
38,0.074,1,0.138,0,0,0,0,0,278,1,0,0,1,94.465,-41.8,4.967,5228.1,0
30,0.074,1,0.11,1,1,0,1,1,175,1,0,0,1,93.2,-42,4.076,5195.8,0
29,0.074,0,0.087,0,1,0,1,0,13,9,1,1,0,92.893,-46.2,1.25,5099.1,0
56,0.108,1,0.138,0,0,0,1,1,442,2,0,0,1,93.918,-42.7,4.961,5228.1,0
36,0.074,0,0.087,0,1,1,0,1,762,3,0,0,1,94.465,-41.8,4.955,5228.1,1
33,0.157,1,0.11,1,1,0,1,1,88,4,0,0,1,93.918,-42.7,4.961,5228.1,0
47,0.074,1,0.138,0,0,0,0,1,262,2,0,0,1,93.994,-36.4,4.856,5191,0
50,0.108,1,0.087,1,0,0,0,0,287,1,0,0,1,93.994,-36.4,4.857,5191,0
41,0.074,1,0.087,0,0,0,0,1,335,1,0,0,1,93.994,-36.4,4.856,5191,0
54,0.074,1,0.138,0,0,1,1,1,461,2,1,1,0,93.075,-47.1,1.41,5099.1,0
32,0.074,1,0.087,0,0,1,0,0,108,3,0,1,1,93.075,-47.1,1.479,5099.1,0
38,0.157,0,0.138,0,0,0,0,1,189,1,0,0,1,93.994,-36.4,4.857,5191,0
34,0.108,0,0.11,0,1,1,1,1,201,2,1,0,1,93.2,-42,4.12,5195.8,0
34,0.074,1,0.087,0,0,0,1,1,192,3,0,1,1,92.893,-46.2,1.291,5099.1,0
55,0.157,1,0.138,0,1,1,1,1,591,3,0,0,1,93.2,-42,4.076,5195.8,0
31,0.108,1,0.138,0,0,0,1,1,201,2,0,0,1,93.444,-36.1,4.966,5228.1,0
43,0.108,1,0.11,0,1,0,0,1,225,1,0,0,1,93.994,-36.4,4.857,5191,0
59,0.157,1,0.087,1,1,0,1,1,458,9,0,0,1,93.918,-42.7,4.962,5228.1,1
53,0.108,1,0.138,0,0,1,1,1,758,2,2,1,0,93.749,-34.6,0.64,5008.7,1
56,0.157,1,0.11,0,0,0,1,0,1551,1,2,1,0,92.379,-29.8,0.762,5017.5,0
32,0.074,1,0.087,1,1,0,0,1,258,1,0,0,1,93.918,-42.7,4.962,5228.1,0
36,0.074,1,0.087,1,1,0,1,1,159,3,0,0,1,93.918,-42.7,4.958,5228.1,0
42,0.074,1,0.087,0,0,0,0,1,92,5,0,0,1,93.994,-36.4,4.857,5191,0
29,0.157,1,0.138,0,1,0,1,0,209,2,0,0,1,93.444,-36.1,4.965,5228.1,0
33,0.074,1,0.11,1,0,0,1,1,117,6,0,0,1,93.2,-42,4.076,5195.8,0
56,0.108,1,0.138,0,0,0,0,0,49,2,0,0,1,94.465,-41.8,4.967,5228.1,0
31,0.074,1,0.11,0,1,0,0,1,168,1,0,0,1,93.994,-36.4,4.857,5191,0
34,0.108,1,0.11,0,1,0,1,1,228,3,0,0,1,93.2,-42,4.12,5195.8,0
33,0.074,1,0.087,0,1,0,0,0,78,7,0,0,1,94.465,-41.8,4.959,5228.1,0
23,0.108,0,0.087,0,0,1,1,1,9,6,0,1,1,92.893,-46.2,1.266,5099.1,0
26,0.074,0,0.11,1,1,1,0,0,11,3,0,0,1,93.918,-42.7,4.957,5228.1,0
55,0.108,1,0.138,0,0,0,1,0,106,6,0,0,1,93.444,-36.1,4.965,5228.1,0
47,0.074,1,0.087,0,1,0,0,0,60,6,0,0,1,94.465,-41.8,4.959,5228.1,0
36,0.074,1,0.11,1,1,0,0,0,324,5,0,0,1,94.465,-41.8,4.959,5228.1,0
33,0.074,1,0.087,1,1,1,0,1,369,2,0,0,1,93.994,-36.4,4.855,5191,0
60,0.157,1,0.087,1,1,0,0,0,557,2,0,0,1,93.994,-36.4,4.857,5191,0
49,0.074,1,0.138,0,1,0,0,0,142,2,0,0,1,93.994,-36.4,4.864,5191,0
35,0.157,1,0.11,1,0,1,0,1,35,1,0,0,1,93.994,-36.4,4.859,5191,0
47,0.157,1,0.11,0,0,0,1,0,480,1,0,0,1,93.918,-42.7,4.96,5228.1,0
30,0.074,0,0.087,0,0,0,0,1,207,1,0,0,1,93.994,-36.4,4.857,5191,0
27,0.074,0,0.087,0,0,1,0,1,869,2,0,0,1,94.465,-41.8,4.866,5228.1,0
36,0.157,0,0.11,0,0,0,1,1,259,1,0,0,1,93.918,-42.7,4.961,5228.1,0
46,0.074,1,0.11,0,0,0,1,0,222,3,0,1,1,92.893,-46.2,1.299,5099.1,0
30,0.074,1,0.087,0,0,1,1,1,149,1,1,1,0,92.893,-46.2,1.327,5099.1,0
88,0.157,1,0.087,0,1,1,1,1,82,2,0,1,1,92.843,-50,1.663,5099.1,0
45,0.074,1,0.11,1,0,0,0,0,166,12,0,0,1,93.994,-36.4,4.857,5191,0
30,0.157,1,0.138,0,1,1,1,1,82,6,0,1,1,93.075,-47.1,1.483,5099.1,0
43,0.108,0,0.087,0,1,0,0,0,461,2,0,0,1,94.465,-41.8,4.967,5228.1,0
48,0.157,1,0.087,1,1,1,0,0,27,17,0,0,1,93.918,-42.7,4.962,5228.1,0
56,0.157,1,0.138,1,1,0,0,0,98,1,0,0,1,93.994,-36.4,4.857,5191,0
42,0.108,0,0.11,1,1,0,0,1,617,1,0,0,1,93.994,-36.4,4.857,5191,0
30,0.108,0,0.138,0,1,1,1,1,63,1,0,0,1,93.918,-42.7,4.962,5228.1,0
56,0.108,1,0.087,1,1,0,0,1,77,5,0,0,1,94.465,-41.8,4.961,5228.1,0
35,0.108,1,0.11,0,0,1,1,0,61,2,0,0,1,93.444,-36.1,4.963,5228.1,0
39,0.074,0,0.11,1,0,0,0,1,206,1,0,0,1,93.994,-36.4,4.86,5191,0
49,0.157,1,0.11,0,1,0,0,0,96,1,0,1,1,92.893,-46.2,1.354,5099.1,0
30,0.157,1,0.138,0,1,0,1,0,129,2,1,1,0,92.893,-46.2,1.313,5099.1,0
39,0.157,1,0.138,0,0,0,0,1,979,9,0,0,1,94.465,-41.8,4.961,5228.1,0
32,0.108,0,0.138,0,1,0,0,1,119,2,0,0,1,93.918,-42.7,4.962,5228.1,0
59,0.157,1,0.11,1,0,1,1,0,630,3,0,0,1,93.918,-42.7,4.962,5228.1,1
38,0.108,1,0.11,0,0,1,1,1,234,1,0,0,1,93.444,-36.1,4.966,5228.1,0
49,0.108,1,0.11,0,1,0,1,0,354,1,0,0,1,93.918,-42.7,4.957,5228.1,0
28,0.157,1,0.11,0,0,1,1,1,502,3,0,0,1,93.918,-42.7,4.961,5228.1,0
39,0.108,1,0.11,0,1,0,1,1,451,4,1,1,1,92.893,-46.2,1.291,5099.1,0
37,0.074,1,0.087,0,0,1,1,0,93,1,0,1,1,92.431,-26.9,0.73,5017.5,0
51,0.074,1,0.087,0,1,0,0,0,250,3,0,0,1,94.465,-41.8,4.959,5228.1,0
31,0.074,1,0.087,1,0,1,0,0,241,1,0,0,1,93.994,-36.4,4.859,5191,0
59,0.108,1,0.087,0,1,0,1,1,142,1,0,0,1,93.918,-42.7,4.963,5228.1,0
46,0.157,1,0.138,0,1,0,0,1,304,2,0,0,1,93.994,-36.4,4.857,5191,0
36,0.074,1,0.087,1,0,0,0,1,296,1,0,0,1,93.994,-36.4,4.856,5191,0
28,0.108,0,0.138,0,0,0,0,1,651,5,0,0,1,94.465,-41.8,4.958,5228.1,1
31,0.157,1,0.138,0,1,0,0,1,102,4,0,0,1,93.994,-36.4,4.86,5191,0
26,0.074,0,0.11,0,1,0,0,1,188,1,0,0,1,93.994,-36.4,4.856,5191,0
36,0.074,0,0.087,1,1,0,1,0,221,8,0,0,1,93.918,-42.7,4.96,5228.1,0
50,0.074,1,0.138,0,1,0,1,1,57,3,0,0,1,93.2,-42,4.076,5195.8,0
41,0.157,1,0.087,0,1,0,1,0,263,1,0,1,1,93.075,-47.1,1.466,5099.1,0
50,0.108,1,0.11,0,0,0,1,1,73,7,0,0,1,93.918,-42.7,4.968,5228.1,0
32,0.074,0,0.11,0,0,1,1,1,204,3,0,1,1,92.893,-46.2,1.281,5099.1,0
56,0.108,1,0.138,0,0,0,1,0,83,3,1,1,0,93.075,-47.1,1.405,5099.1,0
42,0.157,1,0.11,0,1,0,1,1,111,1,0,1,1,92.893,-46.2,1.344,5099.1,0
38,0.108,1,0.11,1,0,0,0,0,407,2,0,0,1,93.994,-36.4,4.857,5191,0
36,0.157,0,0.138,0,0,0,0,0,12,5,0,1,1,92.893,-46.2,1.244,5099.1,0
