age,job,marital,education,default,housing,loan,contact,day_of_week,duration,campaign,previous,emp.var.rate,poutcome,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
33,0.108,1,0.138,0,1,0,1,1,99,2,0,0,1,93.918,-42.7,4.962,5228.1,0
36,0.157,1,0.138,0,1,0,1,1,99,2,0,0,1,93.918,-42.7,4.962,5228.1,0
51,0.108,1,0.138,0,1,0,1,1,194,1,0,0,1,93.918,-42.7,4.962,5228.1,0
51,0.108,1,0.138,0,1,0,1,1,420,1,0,0,1,93.918,-42.7,4.962,5228.1,0
35,0.108,1,0.138,0,0,0,1,1,191,3,0,0,1,93.918,-42.7,4.962,5228.1,0
43,0.108,1,0.087,0,0,1,1,1,697,1,0,0,1,93.918,-42.7,4.962,5228.1,0
51,0.108,1,0.138,0,1,0,1,1,96,1,0,0,1,93.918,-42.7,4.962,5228.1,0
52,0.074,1,0.087,0,1,0,0,1,138,3,0,0,1,93.918,-42.7,4.962,5228.1,0
51,0.108,1,0.138,0,0,1,1,1,110,1,0,0,1,93.918,-42.7,4.962,5228.1,0
24,0.074,0,0.11,0,1,0,1,1,55,1,0,0,1,93.918,-42.7,4.962,5228.1,0
34,0.074,1,0.087,0,0,1,1,1,45,1,0,0,1,93.918,-42.7,4.962,5228.1,0
51,0.108,1,0.138,0,0,0,1,1,175,1,0,0,1,93.918,-42.7,4.962,5228.1,0
24,0.074,0,0.11,0,1,0,1,1,139,1,0,0,1,93.918,-42.7,4.962,5228.1,0
36,0.157,1,0.138,0,0,1,1,1,153,2,0,0,1,93.918,-42.7,4.962,5228.1,0
24,0.074,0,0.11,0,1,0,1,1,80,1,0,0,1,93.918,-42.7,4.962,5228.1,0
24,0.074,0,0.11,0,1,0,1,1,185,1,0,0,1,93.918,-42.7,4.962,5228.1,0
48,0.074,1,0.087,0,0,0,1,1,128,1,0,0,1,93.918,-42.7,4.962,5228.1,0
24,0.074,0,0.11,0,1,0,1,1,349,1,0,0,1,93.918,-42.7,4.962,5228.1,0
27,0.157,1,0.087,1,1,0,1,1,62,1,0,0,1,93.918,-42.7,4.962,5228.1,0
27,0.157,1,0.087,1,0,0,1,1,72,1,0,0,1,93.918,-42.7,4.962,5228.1,0
28,0.074,0,0.11,0,1,0,1,1,51,1,0,0,1,93.918,-42.7,4.962,5228.1,0
36,0.157,1,0.138,0,1,0,1,1,570,2,0,0,1,93.918,-42.7,4.962,5228.1,1
34,0.108,1,0.11,0,1,0,1,1,99,5,0,0,1,93.918,-42.7,4.962,5228.1,0
34,0.074,1,0.087,0,1,0,1,1,173,1,0,0,1,93.918,-42.7,4.962,5228.1,0
41,0.108,0,0.138,0,1,1,1,1,184,1,0,0,1,93.918,-42.7,4.962,5228.1,0
43,0.074,1,0.087,0,0,0,1,1,272,1,0,0,1,93.918,-42.7,4.962,5228.1,0
30,0.157,1,0.11,0,1,0,1,1,166,1,0,0,1,93.918,-42.7,4.962,5228.1,0
34,0.157,0,0.11,0,1,0,1,1,42,1,0,0,1,93.918,-42.7,4.962,5228.1,0
34,0.157,0,0.11,0,0,0,1,1,127,1,0,0,1,93.918,-42.7,4.962,5228.1,0
34,0.157,0,0.11,0,1,0,1,1,85,1,0,0,1,93.918,-42.7,4.962,5228.1,0
31,0.108,1,0.11,0,1,0,1,1,225,2,0,0,1,93.918,-42.7,4.962,5228.1,0
42,0.108,1,0.11,0,1,0,1,1,761,1,0,0,1,93.918,-42.7,4.962,5228.1,1
48,0.074,1,0.138,0,1,0,0,1,42,1,0,0,1,93.918,-42.7,4.962,5228.1,0
34,0.074,1,0.087,0,1,0,1,1,206,1,0,0,1,93.918,-42.7,4.962,5228.1,0
24,0.074,1,0.087,0,0,1,1,1,781,1,0,0,1,93.918,-42.7,4.962,5228.1,1
26,0.074,0,0.11,0,0,1,1,1,125,1,0,0,1,93.918,-42.7,4.962,5228.1,0
54,0.108,1,0.138,0,1,0,1,1,113,2,0,0,1,93.918,-42.7,4.962,5228.1,0
59,0.074,1,0.087,0,0,0,1,1,92,1,0,0,1,93.918,-42.7,4.962,5228.1,0
36,0.074,1,0.087,0,1,0,0,1,16,1,0,0,1,93.918,-42.7,4.962,5228.1,0
27,0.157,0,0.138,0,0,0,1,1,51,1,0,0,1,93.918,-42.7,4.962,5228.1,0
51,0.108,1,0.138,1,1,1,1,1,89,1,0,0,1,93.918,-42.7,4.962,5228.1,0
36,0.074,1,0.087,0,0,0,1,1,205,1,0,0,1,93.918,-42.7,4.962,5228.1,0
40,0.074,1,0.087,0,1,0,1,1,125,3,0,0,1,93.918,-42.7,4.962,5228.1,0
51,0.108,1,0.138,1,1,1,1,1,128,1,0,0,1,93.918,-42.7,4.962,5228.1,0
27,0.157,0,0.138,0,1,1,1,1,91,1,0,0,1,93.918,-42.7,4.962,5228.1,0
51,0.108,1,0.138,1,1,0,1,1,65,1,0,0,1,93.918,-42.7,4.962,5228.1,0
27,0.157,0,0.138,0,0,0,1,1,194,1,0,0,1,93.918,-42.7,4.962,5228.1,0
32,0.074,1,0.087,1,1,0,1,1,147,1,0,0,1,93.918,-42.7,4.962,5228.1,0
32,0.074,1,0.087,1,0,1,1,1,112,1,0,0,1,93.918,-42.7,4.962,5228.1,0
32,0.074,1,0.087,1,1,0,1,1,82,1,0,0,1,93.918,-42.7,4.962,5228.1,0
33,0.074,1,0.087,1,1,0,0,1,25,1,0,0,1,93.918,-42.7,4.962,5228.1,0
28,0.074,0,0.11,0,1,0,1,1,85,1,0,0,1,93.918,-42.7,4.962,5228.1,0
32,0.074,1,0.087,1,0,0,1,1,285,1,0,0,1,93.918,-42.7,4.962,5228.1,0
31,0.108,0,0.138,0,1,1,1,1,61,1,0,0,1,93.918,-42.7,4.962,5228.1,0
39,0.074,1,0.087,0,0,0,1,1,174,1,0,0,1,93.918,-42.7,4.962,5228.1,0
49,0.074,1,0.087,1,1,0,1,1,42,1,0,0,1,93.918,-42.7,4.962,5228.1,0
44,0.157,1,0.087,1,0,0,1,1,92,1,0,0,1,93.918,-42.7,4.962,5228.1,0
40,0.157,1,0.11,0,0,0,1,1,130,1,0,0,1,93.918,-42.7,4.962,5228.1,0
30,0.074,1,0.11,1,1,0,1,1,44,1,0,0,1,93.918,-42.7,4.962,5228.1,0
30,0.074,1,0.11,1,0,0,1,1,145,1,0,0,1,93.918,-42.7,4.962,5228.1,0
31,0.157,1,0.138,0,0,0,0,1,238,8,0,0,1,93.918,-42.7,4.962,5228.1,0
36,0.157,1,0.138,0,1,1,1,1,160,2,0,0,1,93.918,-42.7,4.962,5228.1,0
31,0.108,0,0.138,0,0,0,1,1,645,1,0,0,1,93.918,-42.7,4.962,5228.1,1
32,0.074,1,0.087,1,0,1,0,1,990,1,0,0,1,93.918,-42.7,4.962,5228.1,1
31,0.108,1,0.11,0,0,1,1,1,254,1,0,0,1,93.918,-42.7,4.962,5228.1,0
31,0.108,1,0.11,0,0,0,1,1,64,1,0,0,1,93.918,-42.7,4.962,5228.1,0
24,0.074,0,0.087,0,0,0,1,1,115,1,0,0,1,93.918,-42.7,4.962,5228.1,0
44,0.157,1,0.087,1,0,1,1,1,113,1,0,0,1,93.918,-42.7,4.962,5228.1,0
31,0.108,1,0.11,0,1,0,1,1,662,1,0,0,1,93.918,-42.7,4.962,5228.1,1
31,0.108,1,0.11,0,1,0,1,1,625,1,0,0,1,93.918,-42.7,4.962,5228.1,1
28,0.108,1,0.138,0,1,0,1,1,126,1,0,0,1,93.918,-42.7,4.962,5228.1,0
44,0.157,1,0.087,1,1,0,1,1,189,1,0,0,1,93.918,-42.7,4.962,5228.1,0
31,0.074,1,0.087,0,1,0,1,1,124,1,0,0,1,93.918,-42.7,4.962,5228.1,0
28,0.108,1,0.138,0,1,0,1,1,321,1,0,0,1,93.918,-42.7,4.962,5228.1,0
37,0.108,0,0.11,1,0,0,1,1,482,1,0,0,1,93.918,-42.7,4.962,5228.1,0
26,0.074,0,0.087,0,1,1,1,1,215,3,0,0,1,93.918,-42.7,4.962,5228.1,0
34,0.074,1,0.087,1,0,0,1,1,727,3,0,0,1,93.918,-42.7,4.962,5228.1,1
55,0.157,1,0.11,0,0,0,1,1,189,1,0,0,1,93.918,-42.7,4.962,5228.1,0
55,0.157,1,0.11,0,1,0,1,1,127,1,0,0,1,93.918,-42.7,4.962,5228.1,0
32,0.108,1,0.138,0,1,0,0,1,196,1,0,0,1,93.918,-42.7,4.962,5228.1,0
45,0.074,1,0.087,0,0,0,1,1,87,1,0,0,1,93.918,-42.7,4.962,5228.1,0
45,0.074,1,0.087,0,1,0,1,1,112,1,0,0,1,93.918,-42.7,4.962,5228.1,0
43,0.157,1,0.138,1,1,0,1,1,290,13,0,0,1,93.918,-42.7,4.962,5228.1,0
33,0.157,1,0.11,0,1,0,1,1,310,1,0,0,1,93.918,-42.7,4.962,5228.1,0
52,0.157,1,0.11,0,1,0,1,1,389,5,0,0,1,93.918,-42.7,4.962,5228.1,0
45,0.074,1,0.087,0,1,0,1,1,294,1,0,0,1,93.918,-42.7,4.962,5228.1,0
28,0.074,0,0.11,0,1,0,1,1,611,2,0,0,1,93.918,-42.7,4.962,5228.1,0
23,0.074,1,0.087,1,1,0,1,1,259,1,0,0,1,93.918,-42.7,4.962,5228.1,0
37,0.074,0,0.087,0,1,1,1,1,156,1,0,0,1,93.918,-42.7,4.962,5228.1,0
52,0.074,1,0.087,0,1,0,1,1,275,1,0,0,1,93.918,-42.7,4.962,5228.1,0
33,0.157,0,0.138,0,1,1,1,1,143,1,0,0,1,93.918,-42.7,4.962,5228.1,0
44,0.108,1,0.11,0,0,0,1,1,92,1,0,0,1,93.918,-42.7,4.962,5228.1,0
44,0.108,1,0.11,0,1,0,1,1,82,1,0,0,1,93.918,-42.7,4.962,5228.1,0
52,0.108,1,0.11,0,0,0,1,1,222,1,0,0,1,93.918,-42.7,4.962,5228.1,0
26,0.108,1,0.138,0,1,0,1,1,175,1,0,0,1,93.918,-42.7,4.962,5228.1,0
36,0.157,1,0.11,0,1,1,1,1,148,2,0,0,1,93.918,-42.7,4.962,5228.1,0
26,0.074,1,0.087,0,0,0,1,1,366,1,0,0,1,93.918,-42.7,4.962,5228.1,0
34,0.157,0,0.138,0,1,0,1,1,138,1,0,0,1,93.918,-42.7,4.962,5228.1,0
49,0.074,0,0.087,1,0,0,1,1,121,1,0,0,1,93.918,-42.7,4.962,5228.1,0
34,0.157,0,0.138,0,1,0,1,1,337,1,0,0,1,93.918,-42.7,4.962,5228.1,0
46,0.108,1,0.087,0,0,0,1,1,236,1,0,0,1,93.918,-42.7,4.962,5228.1,0
41,0.074,1,0.087,0,1,0,0,1,52,1,0,0,1,93.918,-42.7,4.962,5228.1,0
42,0.074,1,0.087,1,1,0,1,1,90,10,0,0,1,93.918,-42.7,4.962,5228.1,0
51,0.157,1,0.138,0,1,0,1,1,426,3,0,0,1,93.918,-42.7,4.962,5228.1,1
29,0.108,1,0.11,0,1,0,1,1,332,1,0,0,1,93.918,-42.7,4.962,5228.1,0
40,0.074,1,0.087,1,0,1,0,1,135,1,0,0,1,93.918,-42.7,4.962,5228.1,0
47,0.074,1,0.087,0,0,0,1,1,127,1,0,0,1,93.918,-42.7,4.962,5228.1,0
31,0.074,1,0.087,0,1,0,1,1,72,1,0,0,1,93.918,-42.7,4.962,5228.1,0
31,0.074,1,0.087,0,0,0,1,1,186,1,0,0,1,93.918,-42.7,4.962,5228.1,0
31,0.108,1,0.087,0,1,0,1,1,219,1,0,0,1,93.918,-42.7,4.962,5228.1,0
50,0.157,0,0.11,0,1,0,1,1,180,1,0,0,1,93.918,-42.7,4.962,5228.1,0
25,0.074,0,0.087,1,1,0,1,1,111,1,0,0,1,93.918,-42.7,4.962,5228.1,0
26,0.157,1,0.11,0,1,1,1,1,273,5,0,0,1,93.918,-42.7,4.962,5228.1,0
22,0.157,0,0.11,0,0,1,1,1,349,1,0,0,1,93.918,-42.7,4.962,5228.1,0
31,0.074,1,0.087,0,1,0,1,1,590,1,0,0,1,93.918,-42.7,4.962,5228.1,1
32,0.108,0,0.138,0,0,1,1,1,90,1,0,0,1,93.918,-42.7,4.962,5228.1,0
31,0.157,0,0.11,0,0,0,1,1,96,2,0,0,1,93.918,-42.7,4.962,5228.1,0
43,0.157,1,0.138,0,1,0,1,1,899,1,0,0,1,93.918,-42.7,4.962,5228.1,0
41,0.074,0,0.087,1,0,1,1,1,72,1,0,0,1,93.918,-42.7,4.962,5228.1,0
40,0.157,1,0.138,1,1,0,1,1,113,1,0,0,1,93.918,-42.7,4.962,5228.1,0
40,0.157,1,0.138,1,1,0,0,1,54,1,0,0,1,93.918,-42.7,4.962,5228.1,0
31,0.074,1,0.087,0,1,0,1,1,1121,1,0,0,1,93.918,-42.7,4.962,5228.1,1
36,0.157,1,0.138,0,1,0,1,1,81,1,0,0,1,93.918,-42.7,4.962,5228.1,0
55,0.157,1,0.087,1,0,1,1,1,628,1,0,0,1,93.918,-42.7,4.962,5228.1,0
44,0.157,1,0.11,0,1,0,1,1,118,1,0,0,1,93.918,-42.7,4.962,5228.1,0
23,0.157,0,0.138,0,1,0,1,1,119,1,0,0,1,93.918,-42.7,4.962,5228.1,0
26,0.074,0,0.087,0,0,0,1,1,1139,1,0,0,1,93.918,-42.7,4.962,5228.1,1
44,0.157,1,0.11,0,1,0,1,1,97,1,0,0,1,93.918,-42.7,4.962,5228.1,0
29,0.074,1,0.11,0,1,0,1,1,171,1,0,0,1,93.918,-42.7,4.962,5228.1,0
25,0.108,0,0.11,0,0,0,1,1,1156,1,0,0,1,93.918,-42.7,4.962,5228.1,0
54,0.108,1,0.138,0,0,0,1,1,71,6,0,0,1,93.918,-42.7,4.962,5228.1,0
26,0.157,0,0.11,0,1,1,1,1,668,1,0,0,1,93.918,-42.7,4.962,5228.1,0
52,0.074,1,0.11,0,0,0,1,1,183,1,0,0,1,93.918,-42.7,4.962,5228.1,0
29,0.108,1,0.11,0,1,0,1,1,128,2,0,0,1,93.918,-42.7,4.962,5228.1,0
50,0.157,0,0.11,0,1,0,1,1,171,2,0,0,1,93.918,-42.7,4.962,5228.1,0
32,0.157,0,0.138,0,0,0,1,1,76,2,0,0,1,93.918,-42.7,4.962,5228.1,0
32,0.157,1,0.11,0,0,0,1,1,89,3,0,0,1,93.918,-42.7,4.962,5228.1,0
29,0.074,1,0.11,0,1,0,1,1,188,1,0,0,1,93.918,-42.7,4.962,5228.1,0
44,0.157,1,0.11,0,0,0,1,1,869,1,0,0,1,93.918,-42.7,4.962,5228.1,1
24,0.074,0,0.11,0,1,0,1,1,242,1,0,0,1,93.918,-42.7,4.962,5228.1,0
28,0.074,1,0.138,0,0,0,1,1,98,1,0,0,1,93.918,-42.7,4.962,5228.1,0
28,0.074,1,0.138,0,0,0,1,1,175,1,0,0,1,93.918,-42.7,4.962,5228.1,0
39,0.108,1,0.11,0,1,0,0,1,87,8,0,0,1,93.918,-42.7,4.962,5228.1,0
39,0.074,1,0.087,0,0,0,1,1,100,5,0,0,1,93.918,-42.7,4.962,5228.1,0
32,0.108,0,0.138,0,1,0,1,1,89,1,0,0,1,93.918,-42.7,4.962,5228.1,0
40,0.157,1,0.11,0,0,1,0,1,31,1,0,0,1,93.918,-42.7,4.962,5228.1,0
27,0.074,1,0.087,0,1,0,1,1,205,2,0,0,1,93.918,-42.7,4.962,5228.1,0
36,0.108,1,0.11,0,1,0,1,1,167,1,0,0,1,93.918,-42.7,4.962,5228.1,0
31,0.157,0,0.11,0,0,0,1,1,108,2,0,0,1,93.918,-42.7,4.962,5228.1,0
51,0.108,1,0.138,1,1,0,1,1,180,1,0,0,1,93.918,-42.7,4.962,5228.1,0
29,0.157,1,0.138,0,1,0,1,1,31,1,0,0,1,93.918,-42.7,4.962,5228.1,0
33,0.157,0,0.138,0,1,0,1,1,494,1,0,0,1,93.918,-42.7,4.962,5228.1,0
28,0.108,0,0.138,0,0,0,1,1,96,2,0,0,1,93.918,-42.7,4.962,5228.1,0
41,0.108,1,0.087,1,0,0,1,1,133,1,0,0,1,93.918,-42.7,4.962,5228.1,0
29,0.157,1,0.138,0,1,0,1,1,161,1,0,0,1,93.918,-42.7,4.962,5228.1,0
35,0.108,1,0.138,0,0,0,1,1,130,1,0,0,1,93.918,-42.7,4.962,5228.1,0
26,0.074,1,0.11,0,0,1,1,1,136,6,0,0,1,93.918,-42.7,4.962,5228.1,0
51,0.108,1,0.087,0,0,0,1,1,145,1,0,0,1,93.918,-42.7,4.962,5228.1,0
30,0.074,1,0.087,0,0,0,1,1,80,1,0,0,1,93.918,-42.7,4.962,5228.1,0
25,0.074,1,0.087,0,0,0,1,1,108,1,0,0,1,93.918,-42.7,4.962,5228.1,0
30,0.074,1,0.087,0,1,0,1,1,532,1,0,0,1,93.918,-42.7,4.962,5228.1,0
28,0.074,1,0.11,0,1,0,0,1,145,2,0,0,1,93.918,-42.7,4.962,5228.1,0
37,0.074,1,0.087,1,0,0,1,1,91,1,0,0,1,93.918,-42.7,4.962,5228.1,0
55,0.108,1,0.087,1,1,1,1,1,124,2,0,0,1,93.918,-42.7,4.962,5228.1,0
37,0.074,1,0.087,1,1,0,1,1,279,1,0,0,1,93.918,-42.7,4.962,5228.1,0
37,0.074,1,0.087,1,0,1,1,1,143,1,0,0,1,93.918,-42.7,4.962,5228.1,0
28,0.074,1,0.087,1,0,1,1,1,98,2,0,0,1,93.918,-42.7,4.962,5228.1,0
39,0.108,1,0.11,0,1,0,1,1,178,2,0,0,1,93.918,-42.7,4.962,5228.1,0
44,0.108,1,0.087,1,1,0,1,1,103,1,0,0,1,93.918,-42.7,4.962,5228.1,0
45,0.108,1,0.087,0,1,0,1,1,71,1,0,0,1,93.918,-42.7,4.962,5228.1,0
28,0.074,0,0.138,0,1,0,1,1,90,1,0,0,1,93.918,-42.7,4.962,5228.1,0
34,0.108,1,0.11,0,1,0,1,1,144,5,0,0,1,93.918,-42.7,4.962,5228.1,0
45,0.108,1,0.087,0,1,1,1,1,332,1,0,0,1,93.918,-42.7,4.962,5228.1,0
30,0.157,1,0.138,0,1,0,0,1,693,2,0,0,1,93.918,-42.7,4.962,5228.1,0
39,0.108,1,0.11,0,1,0,1,1,225,2,0,0,1,93.918,-42.7,4.962,5228.1,0
56,0.074,1,0.11,0,1,0,1,1,289,1,0,0,1,93.918,-42.7,4.962,5228.1,0
26,0.074,0,0.087,0,1,1,0,1,224,1,0,0,1,93.918,-42.7,4.962,5228.1,0
37,0.074,1,0.138,0,1,0,1,1,224,1,0,0,1,93.918,-42.7,4.962,5228.1,0
34,0.074,0,0.11,0,0,0,1,1,118,2,0,0,1,93.918,-42.7,4.962,5228.1,0
37,0.074,1,0.138,0,0,1,1,1,362,1,0,0,1,93.918,-42.7,4.962,5228.1,0
29,0.108,0,0.11,0,1,0,1,1,125,1,0,0,1,93.918,-42.7,4.962,5228.1,0
27,0.157,1,0.138,0,0,0,0,1,672,6,0,0,1,93.918,-42.7,4.962,5228.1,0
26,0.108,0,0.138,1,1,0,1,1,124,1,0,0,1,93.918,-42.7,4.962,5228.1,0
30,0.074,1,0.087,0,1,0,1,1,219,1,0,0,1,93.918,-42.7,4.962,5228.1,0
32,0.157,0,0.11,0,1,0,1,1,192,2,0,0,1,93.918,-42.7,4.962,5228.1,0
45,0.108,1,0.11,0,1,0,1,1,160,1,0,0,1,93.918,-42.7,4.962,5228.1,0
39,0.157,1,0.11,1,1,0,1,1,77,1,0,0,1,93.918,-42.7,4.962,5228.1,0
29,0.157,0,0.11,0,1,0,1,1,360,2,0,0,1,93.918,-42.7,4.962,5228.1,0
30,0.074,1,0.087,0,0,1,1,1,173,1,0,0,1,93.918,-42.7,4.962,5228.1,0
39,0.108,1,0.087,0,0,0,1,1,94,1,0,0,1,93.918,-42.7,4.962,5228.1,0
39,0.108,1,0.087,0,0,0,1,1,102,1,0,0,1,93.918,-42.7,4.962,5228.1,0
33,0.074,1,0.11,1,1,1,1,1,172,1,0,0,1,93.918,-42.7,4.962,5228.1,0
45,0.074,1,0.11,1,0,0,1,1,176,1,0,0,1,93.918,-42.7,4.962,5228.1,0
45,0.074,1,0.11,1,1,0,1,1,74,1,0,0,1,93.918,-42.7,4.962,5228.1,0
34,0.108,0,0.138,0,1,0,1,1,378,1,0,0,1,93.918,-42.7,4.962,5228.1,0
26,0.074,0,0.138,0,1,0,1,1,70,1,0,0,1,93.918,-42.7,4.962,5228.1,0
35,0.108,0,0.11,0,1,0,1,1,294,1,0,0,1,93.918,-42.7,4.962,5228.1,0
39,0.074,1,0.087,1,1,0,0,1,183,2,0,0,1,93.918,-42.7,4.962,5228.1,0
52,0.108,1,0.087,0,0,0,1,1,728,1,0,0,1,93.918,-42.7,4.962,5228.1,0
25,0.074,0,0.11,0,0,0,1,1,643,1,0,0,1,93.918,-42.7,4.962,5228.1,0
36,0.157,1,0.11,0,1,0,1,1,111,4,0,0,1,93.918,-42.7,4.962,5228.1,0
39,0.157,1,0.087,1,0,0,1,1,131,1,0,0,1,93.918,-42.7,4.962,5228.1,0
36,0.157,1,0.138,0,1,0,1,1,203,3,0,0,1,93.918,-42.7,4.962,5228.1,0
39,0.157,1,0.087,1,0,0,1,1,108,1,0,0,1,93.918,-42.7,4.962,5228.1,0
39,0.074,1,0.087,0,1,1,1,1,1317,2,0,0,1,93.918,-42.7,4.962,5228.1,0
49,0.074,1,0.11,0,0,0,1,1,313,1,0,0,1,93.918,-42.7,4.962,5228.1,0
41,0.157,1,0.11,0,0,0,1,1,364,1,0,0,1,93.918,-42.7,4.962,5228.1,0
24,0.108,0,0.11,0,1,0,1,1,171,5,0,0,1,93.918,-42.7,4.962,5228.1,0
29,0.108,1,0.11,0,0,0,1,1,290,2,0,0,1,93.918,-42.7,4.962,5228.1,0
60,0.108,1,0.087,1,1,0,1,1,659,1,0,0,1,93.918,-42.7,4.962,5228.1,0
42,0.074,1,0.087,0,1,0,1,1,77,1,0,0,1,93.918,-42.7,4.962,5228.1,0
42,0.157,1,0.11,0,0,0,1,1,140,3,0,0,1,93.918,-42.7,4.962,5228.1,0
40,0.074,1,0.11,0,0,0,1,1,83,1,0,0,1,93.918,-42.7,4.962,5228.1,0
34,0.074,1,0.087,0,1,0,1,1,87,1,0,0,1,93.918,-42.7,4.962,5228.1,0
38,0.074,0,0.138,0,0,0,1,1,176,1,0,0,1,93.918,-42.7,4.962,5228.1,0
29,0.074,1,0.11,0,0,0,1,1,736,4,0,0,1,93.918,-42.7,4.962,5228.1,0
38,0.074,0,0.138,0,1,0,1,1,458,1,0,0,1,93.918,-42.7,4.962,5228.1,0
34,0.074,1,0.087,0,0,0,1,1,384,1,0,0,1,93.918,-42.7,4.962,5228.1,0
28,0.108,0,0.138,0,1,0,1,1,174,7,0,0,1,93.918,-42.7,4.962,5228.1,0
33,0.157,0,0.138,0,1,0,0,1,161,1,0,0,1,93.918,-42.7,4.962,5228.1,0
36,0.074,1,0.11,0,1,0,1,1,295,1,0,0,1,93.918,-42.7,4.962,5228.1,0
32,0.108,0,0.138,0,0,0,1,1,312,1,0,0,1,93.918,-42.7,4.962,5228.1,0
34,0.108,1,0.138,1,0,0,1,1,90,1,0,0,1,93.918,-42.7,4.962,5228.1,0
29,0.074,0,0.11,0,1,0,0,1,206,1,0,0,1,93.918,-42.7,4.962,5228.1,0
38,0.074,1,0.11,1,0,0,0,1,304,1,0,0,1,93.918,-42.7,4.962,5228.1,0
57,0.074,1,0.087,0,0,0,0,1,49,1,0,0,1,93.918,-42.7,4.962,5228.1,0
27,0.074,0,0.087,0,1,0,1,1,181,1,0,0,1,93.918,-42.7,4.962,5228.1,0
57,0.074,1,0.087,0,1,0,0,1,106,1,0,0,1,93.918,-42.7,4.962,5228.1,0
57,0.074,1,0.087,0,1,0,1,1,601,1,0,0,1,93.918,-42.7,4.962,5228.1,0
57,0.108,1,0.138,0,1,0,1,1,113,1,0,0,1,93.918,-42.7,4.962,5228.1,0
21,0.074,0,0.087,0,0,0,1,1,219,1,0,0,1,93.918,-42.7,4.962,5228.1,0
21,0.074,0,0.087,0,0,1,1,1,208,1,0,0,1,93.918,-42.7,4.962,5228.1,0
21,0.074,0,0.087,0,0,1,1,1,359,1,0,0,1,93.918,-42.7,4.962,5228.1,0
57,0.108,1,0.138,0,0,0,1,1,388,1,0,0,1,93.918,-42.7,4.962,5228.1,0
30,0.157,1,0.138,0,0,0,1,1,397,6,0,0,1,93.918,-42.7,4.962,5228.1,0
34,0.074,1,0.087,0,1,0,1,1,431,1,0,0,1,93.918,-42.7,4.962,5228.1,0
27,0.108,0,0.138,0,1,0,1,1,71,1,0,0,1,93.918,-42.7,4.962,5228.1,0
40,0.074,1,0.087,0,1,0,1,1,480,1,0,0,1,93.918,-42.7,4.962,5228.1,0
34,0.074,0,0.087,0,0,0,1,1,218,3,0,0,1,93.918,-42.7,4.962,5228.1,0
27,0.074,0,0.087,0,1,0,1,1,676,5,0,0,1,93.918,-42.7,4.962,5228.1,0
30,0.108,0,0.138,0,0,0,0,1,74,1,0,0,1,93.918,-42.7,4.962,5228.1,0
53,0.157,1,0.138,0,1,0,1,1,240,2,0,0,1,93.918,-42.7,4.962,5228.1,0
33,0.074,1,0.087,0,0,0,0,1,292,1,0,0,1,93.918,-42.7,4.962,5228.1,0
60,0.074,1,0.087,1,0,0,0,1,83,1,0,0,1,93.918,-42.7,4.962,5228.1,0
33,0.074,1,0.087,0,0,0,1,1,391,1,0,0,1,93.918,-42.7,4.962,5228.1,0
60,0.074,1,0.087,1,0,1,0,1,271,1,0,0,1,93.918,-42.7,4.962,5228.1,0
40,0.074,1,0.087,1,1,0,1,1,131,4,0,0,1,93.918,-42.7,4.962,5228.1,0
39,0.108,0,0.11,0,1,0,0,1,233,7,0,0,1,93.918,-42.7,4.962,5228.1,0
34,0.157,1,0.11,0,1,0,1,1,293,1,0,0,1,93.918,-42.7,4.962,5228.1,0
34,0.157,1,0.11,0,0,0,1,1,391,1,0,0,1,93.918,-42.7,4.962,5228.1,0
34,0.157,1,0.11,0,0,1,1,1,432,1,0,0,1,93.918,-42.7,4.962,5228.1,0
34,0.157,1,0.11,0,1,1,1,1,411,1,0,0,1,93.918,-42.7,4.962,5228.1,0
20,0.157,0,0.11,0,0,0,1,1,208,4,0,0,1,93.918,-42.7,4.962,5228.1,0
57,0.074,1,0.087,1,1,0,1,1,61,4,0,0,1,93.918,-42.7,4.962,5228.1,0
34,0.157,1,0.11,0,0,0,1,1,359,5,0,0,1,93.918,-42.7,4.962,5228.1,1
41,0.157,0,0.11,0,0,0,1,1,197,1,0,0,1,93.918,-42.7,4.962,5228.1,0
24,0.108,1,0.138,0,0,1,1,1,530,2,0,0,1,93.918,-42.7,4.962,5228.1,0
41,0.157,0,0.11,0,1,0,1,1,156,1,0,0,1,93.918,-42.7,4.962,5228.1,0
27,0.157,1,0.087,1,0,1,0,1,399,8,0,0,1,93.918,-42.7,4.962,5228.1,0
28,0.157,0,0.138,1,1,1,1,1,328,3,0,0,1,93.918,-42.7,4.962,5228.1,0
25,0.108,1,0.138,0,0,1,0,1,446,1,0,0,1,93.918,-42.7,4.962,5228.1,0
34,0.157,1,0.138,0,0,0,1,1,266,1,0,0,1,93.918,-42.7,4.962,5228.1,0
27,0.074,0,0.087,0,1,0,1,1,211,11,0,0,1,93.918,-42.7,4.962,5228.1,0
29,0.108,1,0.11,0,0,0,1,1,263,2,0,0,1,93.918,-42.7,4.962,5228.1,0
32,0.157,1,0.138,0,0,0,1,1,226,2,0,0,1,93.918,-42.7,4.962,5228.1,0
46,0.108,1,0.138,0,0,1,1,1,364,1,0,0,1,93.918,-42.7,4.962,5228.1,0
39,0.108,1,0.11,0,1,0,1,1,231,2,0,0,1,93.918,-42.7,4.962,5228.1,0
